transaction_id,atm_location,transaction_type,amount,transaction_time,customer_id,status
REAL001188,Downtown Branch,deposit,684.68,2026-03-24 18:40:44.233814,CUST3804,success
REAL001189,University Campus,withdrawal,500.0,2026-03-28 06:28:44.233896,CUST3639,success
REAL001190,Airport Terminal,withdrawal,20.0,2026-02-12 18:20:44.234009,CUST9400,success
REAL001191,Airport Terminal,balance_check,0.0,2026-03-08 07:52:44.234101,CUST2291,success
REAL001192,Shopping Mall,balance_check,0.0,2026-04-07 11:51:44.234177,CUST1704,success
REAL001193,University Campus,transfer,264.59,2026-02-01 16:20:44.234269,CUST6396,success
REAL001194,University Campus,withdrawal,500.0,2026-01-24 17:49:44.234379,CUST5215,success
REAL001195,Hospital Complex,withdrawal,100.0,2026-03-12 02:32:44.234513,CUST4648,success
REAL001196,Shopping Mall,balance_check,0.0,2026-02-18 18:19:44.234679,CUST5719,success
REAL001197,Airport Terminal,transfer,940.88,2026-02-16 18:30:44.234779,CUST5348,success
REAL001198,Shopping Mall,withdrawal,500.0,2026-03-05 17:42:44.234877,CUST1759,success
REAL001199,University Campus,balance_check,0.0,2026-04-02 20:10:44.234969,CUST7793,success
REAL001200,University Campus,withdrawal,300.0,2026-03-08 11:48:44.235045,CUST3249,success
REAL001201,Hospital Complex,withdrawal,120.0,2026-03-29 15:50:44.235155,CUST8292,success
REAL001202,University Campus,withdrawal,300.0,2026-03-09 05:30:44.235245,CUST8849,success
REAL001203,Downtown Branch,deposit,1312.07,2026-03-13 23:40:44.235365,CUST6819,success
REAL001204,University Campus,withdrawal,100.0,2026-02-07 00:13:44.235462,CUST6181,success
REAL001205,Shopping Mall,withdrawal,300.0,2026-04-16 23:37:44.235571,CUST7336,success
REAL001206,Shopping Mall,balance_check,0.0,2026-03-25 02:57:44.235679,CUST5008,success
REAL001207,Shopping Mall,withdrawal,400.0,2026-04-15 21:38:44.235770,CUST4723,success
REAL001208,Shopping Mall,withdrawal,400.0,2026-03-05 02:41:44.235883,CUST3548,success
REAL001209,Downtown Branch,withdrawal,100.0,2026-01-23 17:55:44.235994,CUST1354,success
REAL001210,Airport Terminal,deposit,1708.45,2026-03-26 18:39:44.236102,CUST7339,success
REAL001211,University Campus,deposit,864.96,2026-02-25 02:31:44.236204,CUST1730,success
REAL001212,Shopping Mall,balance_check,0.0,2026-04-17 03:11:44.236283,CUST7057,success
REAL001213,Airport Terminal,withdrawal,160.0,2026-04-14 04:54:44.236359,CUST3060,success
REAL001214,Hospital Complex,withdrawal,500.0,2026-01-23 21:46:44.236452,CUST8956,success
REAL001215,Shopping Mall,withdrawal,100.0,2026-02-18 15:51:44.236561,CUST8257,success
REAL001216,Shopping Mall,withdrawal,140.0,2026-01-21 02:34:44.236669,CUST8630,success
REAL001217,Airport Terminal,withdrawal,500.0,2026-01-26 17:03:44.236782,CUST2945,success
REAL001218,Downtown Branch,withdrawal,300.0,2026-04-03 16:19:44.236890,CUST2646,failed
REAL001219,Airport Terminal,balance_check,0.0,2026-03-12 20:37:44.236985,CUST3280,success
REAL001220,Hospital Complex,withdrawal,200.0,2026-04-15 22:30:44.237061,CUST1465,success
REAL001221,University Campus,deposit,1622.69,2026-02-21 23:09:44.237171,CUST6024,success
REAL001222,Airport Terminal,withdrawal,300.0,2026-03-23 18:47:44.237268,CUST3369,success
REAL001223,Downtown Branch,withdrawal,100.0,2026-04-12 19:31:44.237378,CUST5905,success
REAL001224,Shopping Mall,deposit,776.11,2026-02-23 03:57:44.237516,CUST4925,success
REAL001225,Airport Terminal,withdrawal,500.0,2026-04-16 15:47:44.237625,CUST5071,success
REAL001226,Hospital Complex,withdrawal,60.0,2026-03-17 22:31:44.237743,CUST9031,success
REAL001227,Downtown Branch,withdrawal,200.0,2026-02-08 18:28:44.237872,CUST5599,success
REAL001228,Shopping Mall,balance_check,0.0,2026-04-19 02:17:44.237988,CUST7361,success
REAL001229,Shopping Mall,balance_check,0.0,2026-01-19 15:46:44.238080,CUST5971,success
REAL001230,University Campus,withdrawal,200.0,2026-03-08 16:47:44.238173,CUST9625,success
REAL001231,Hospital Complex,withdrawal,300.0,2026-03-18 16:32:44.238284,CUST3567,success
REAL001232,Shopping Mall,deposit,207.77,2026-02-27 18:28:44.238396,CUST2178,success
REAL001233,Shopping Mall,withdrawal,400.0,2026-02-14 06:07:44.238478,CUST6612,success
REAL001234,Downtown Branch,balance_check,0.0,2026-02-25 18:37:44.238589,CUST1637,success
REAL001235,University Campus,withdrawal,200.0,2026-01-21 18:51:44.238680,CUST1702,success
REAL001236,University Campus,withdrawal,180.0,2026-01-24 02:44:44.238786,CUST1309,success
REAL001237,Hospital Complex,deposit,1318.65,2026-04-12 16:45:44.238894,CUST9006,success
REAL001238,Hospital Complex,transfer,78.82,2026-03-19 05:25:44.238977,CUST8835,pending
REAL001239,Downtown Branch,deposit,773.07,2026-04-15 03:56:44.239077,CUST3415,success
REAL001240,University Campus,withdrawal,140.0,2026-03-02 16:20:44.239171,CUST7324,success
REAL001241,Hospital Complex,withdrawal,140.0,2026-04-11 16:34:44.239280,CUST8433,success
REAL001242,Downtown Branch,withdrawal,200.0,2026-01-28 15:41:44.239429,CUST1131,success
REAL001243,Hospital Complex,deposit,1827.6,2026-04-10 16:44:44.239541,CUST2607,success
REAL001244,Downtown Branch,withdrawal,200.0,2026-02-19 02:36:44.239637,CUST2361,success
REAL001245,Downtown Branch,withdrawal,300.0,2026-03-27 03:46:44.239750,CUST2773,success
REAL001246,University Campus,withdrawal,20.0,2026-03-11 03:38:44.239896,CUST4524,success
REAL001247,University Campus,withdrawal,180.0,2026-03-12 02:20:44.240022,CUST4280,success
REAL001248,Shopping Mall,withdrawal,100.0,2026-04-12 19:00:44.240134,CUST5862,success
REAL001249,University Campus,withdrawal,200.0,2026-02-17 16:03:44.240241,CUST2513,success
REAL001250,University Campus,withdrawal,120.0,2026-02-14 15:47:44.240350,CUST3049,success
REAL001251,Downtown Branch,deposit,789.95,2026-01-23 10:16:44.240441,CUST9562,success
REAL001252,University Campus,withdrawal,20.0,2026-04-10 17:35:44.240540,CUST6803,success
REAL001253,Shopping Mall,withdrawal,140.0,2026-04-15 03:51:44.240647,CUST4136,success
REAL001254,University Campus,deposit,572.09,2026-02-28 18:44:44.240739,CUST6213,success
REAL001255,University Campus,balance_check,0.0,2026-02-20 16:59:44.240837,CUST3708,success
REAL001256,Airport Terminal,withdrawal,400.0,2026-01-19 17:41:44.240930,CUST2546,success
REAL001257,Airport Terminal,withdrawal,200.0,2026-03-07 02:58:44.241038,CUST3786,success
REAL001258,University Campus,withdrawal,60.0,2026-04-14 00:11:44.241145,CUST5122,success
REAL001259,Downtown Branch,withdrawal,40.0,2026-03-10 23:29:44.241252,CUST1236,success
REAL001260,Hospital Complex,withdrawal,120.0,2026-03-29 16:04:44.241360,CUST6409,success
REAL001261,Downtown Branch,withdrawal,100.0,2026-01-30 23:24:44.241469,CUST7487,success
REAL001262,Airport Terminal,deposit,1442.1,2026-03-23 23:13:44.241593,CUST9824,success
REAL001263,Shopping Mall,withdrawal,300.0,2026-03-03 15:23:44.241673,CUST4759,success
REAL001264,Shopping Mall,withdrawal,200.0,2026-03-06 08:34:44.241767,CUST9649,success
REAL001265,Downtown Branch,withdrawal,20.0,2026-02-01 15:32:44.241896,CUST7439,success
REAL001266,Downtown Branch,balance_check,0.0,2026-04-14 04:12:44.242008,CUST3076,success
REAL001267,Hospital Complex,withdrawal,100.0,2026-03-28 02:41:44.242104,CUST9471,success
REAL001268,University Campus,deposit,613.85,2026-03-11 15:16:44.242212,CUST2922,success
REAL001269,Hospital Complex,withdrawal,100.0,2026-01-31 23:32:44.242308,CUST5549,success
REAL001270,Shopping Mall,withdrawal,200.0,2026-03-24 22:52:44.242417,CUST6190,success
REAL001271,Shopping Mall,withdrawal,500.0,2026-04-06 23:57:44.242525,CUST9153,success
REAL001272,Shopping Mall,withdrawal,100.0,2026-03-03 23:11:44.242632,CUST2420,success
REAL001273,Downtown Branch,deposit,1093.66,2026-03-24 17:11:44.242743,CUST1494,success
REAL001274,University Campus,balance_check,0.0,2026-02-26 15:18:44.243178,CUST3057,success
REAL001275,Airport Terminal,withdrawal,140.0,2026-01-24 04:05:44.243608,CUST6125,success
REAL001276,Airport Terminal,balance_check,0.0,2026-03-26 00:03:44.243799,CUST1772,success
REAL001277,University Campus,withdrawal,80.0,2026-01-22 02:34:44.243944,CUST3050,success
REAL001278,Shopping Mall,withdrawal,200.0,2026-04-14 07:55:44.244057,CUST5221,success
REAL001279,Airport Terminal,deposit,1399.65,2026-02-11 07:02:44.244214,CUST5927,success
REAL001280,University Campus,withdrawal,40.0,2026-02-08 00:02:44.244719,CUST7594,success
REAL001281,Shopping Mall,withdrawal,200.0,2026-02-05 03:13:44.245218,CUST1886,success
REAL001282,Hospital Complex,deposit,507.66,2026-03-09 13:59:44.245399,CUST6011,success
REAL001283,Airport Terminal,withdrawal,200.0,2026-03-16 18:17:44.245557,CUST8463,success
REAL001284,University Campus,withdrawal,200.0,2026-01-29 03:37:44.245717,CUST5145,success
REAL001285,Hospital Complex,withdrawal,20.0,2026-03-24 09:06:44.245873,CUST4551,success
REAL001286,Shopping Mall,withdrawal,500.0,2026-03-21 02:54:44.246035,CUST6965,success
REAL001287,Airport Terminal,balance_check,0.0,2026-04-15 12:24:44.246171,CUST6110,success
REAL001288,Shopping Mall,withdrawal,300.0,2026-03-07 18:17:44.246318,CUST1639,success
REAL001289,Hospital Complex,withdrawal,180.0,2026-02-07 14:02:44.246452,CUST5052,success
REAL001290,University Campus,balance_check,0.0,2026-04-01 02:45:44.246624,CUST8041,success
REAL001291,Downtown Branch,transfer,162.91,2026-02-13 16:09:44.246757,CUST9591,success
REAL001292,Hospital Complex,deposit,1984.03,2026-03-18 16:58:44.246897,CUST4646,success
REAL001293,Downtown Branch,withdrawal,200.0,2026-01-28 22:33:44.247036,CUST7997,success
REAL001294,Hospital Complex,deposit,1751.77,2026-03-04 16:27:44.247196,CUST8798,success
REAL001295,Downtown Branch,balance_check,0.0,2026-03-17 15:33:44.247327,CUST6773,failed
REAL001296,Downtown Branch,balance_check,0.0,2026-04-07 03:34:44.247476,CUST4154,success
REAL001297,Airport Terminal,withdrawal,120.0,2026-02-02 02:51:44.247618,CUST5253,success
REAL001298,University Campus,withdrawal,200.0,2026-01-23 19:09:44.247824,CUST9102,success
REAL001299,University Campus,withdrawal,300.0,2026-02-18 00:02:44.248003,CUST6196,success
REAL001300,Shopping Mall,deposit,1511.19,2026-03-25 03:46:44.248215,CUST6707,success
REAL001301,Downtown Branch,deposit,1297.99,2026-02-11 15:16:44.248485,CUST7821,success
REAL001302,Hospital Complex,deposit,797.55,2026-02-01 10:52:44.248593,CUST8008,success
REAL001303,University Campus,withdrawal,200.0,2026-04-03 18:46:44.248703,CUST6280,success
REAL001304,Hospital Complex,withdrawal,160.0,2026-03-28 02:51:44.248816,CUST1589,success
REAL001305,University Campus,withdrawal,40.0,2026-03-26 12:22:44.248910,CUST7837,success
REAL001306,University Campus,withdrawal,200.0,2026-04-17 18:17:44.249003,CUST8017,success
REAL001307,Hospital Complex,balance_check,0.0,2026-02-04 23:51:44.249129,CUST1337,success
REAL001308,Airport Terminal,withdrawal,200.0,2026-02-12 18:50:44.249223,CUST3673,success
REAL001309,Shopping Mall,withdrawal,140.0,2026-04-17 15:59:44.249356,CUST5257,success
REAL001310,Downtown Branch,withdrawal,200.0,2026-03-31 14:10:44.249486,CUST5242,success
REAL001311,Downtown Branch,balance_check,0.0,2026-03-04 02:28:44.249622,CUST3466,success
REAL001312,Airport Terminal,withdrawal,400.0,2026-03-21 19:08:44.249732,CUST2508,success
REAL001313,Downtown Branch,withdrawal,200.0,2026-03-14 17:24:44.249878,CUST1613,success
REAL001314,Shopping Mall,deposit,1485.16,2026-03-02 16:17:44.250008,CUST6386,success
REAL001315,Shopping Mall,withdrawal,500.0,2026-02-22 22:36:44.250125,CUST6767,success
REAL001316,Shopping Mall,withdrawal,500.0,2026-03-17 04:15:44.250234,CUST3453,success
REAL001317,Shopping Mall,deposit,1352.56,2026-03-23 19:12:44.250364,CUST9772,success
REAL001318,Airport Terminal,deposit,367.46,2026-04-11 18:36:44.250487,CUST2886,success
REAL001319,Hospital Complex,withdrawal,200.0,2026-02-06 22:39:44.250581,CUST7611,success
REAL001320,Airport Terminal,withdrawal,100.0,2026-03-30 18:50:44.250723,CUST5050,success
REAL001321,University Campus,withdrawal,200.0,2026-02-24 02:21:44.250842,CUST2043,success
REAL001322,University Campus,balance_check,0.0,2026-03-31 15:29:44.250978,CUST2877,success
REAL001323,Downtown Branch,withdrawal,100.0,2026-03-16 18:47:44.251091,CUST1974,success
REAL001324,Downtown Branch,withdrawal,200.0,2026-02-24 23:00:44.251191,CUST6327,success
REAL001325,Airport Terminal,balance_check,0.0,2026-02-06 02:47:44.251413,CUST1446,success
REAL001326,Downtown Branch,transfer,636.68,2026-01-28 19:56:44.251510,CUST2725,failed
REAL001327,Downtown Branch,withdrawal,100.0,2026-02-26 14:51:44.251615,CUST4730,success
REAL001328,Hospital Complex,withdrawal,40.0,2026-02-01 04:12:44.251742,CUST6595,success
REAL001329,Hospital Complex,balance_check,0.0,2026-03-12 02:52:44.251884,CUST4255,success
REAL001330,Downtown Branch,withdrawal,40.0,2026-03-22 13:07:44.251995,CUST2507,success
REAL001331,Airport Terminal,balance_check,0.0,2026-01-21 17:54:44.253133,CUST5231,success
REAL001332,Downtown Branch,withdrawal,400.0,2026-04-07 00:45:44.253302,CUST2331,success
REAL001333,Hospital Complex,withdrawal,20.0,2026-04-04 15:21:44.253484,CUST4983,success
REAL001334,Airport Terminal,balance_check,0.0,2026-04-03 03:05:44.253656,CUST1559,success
REAL001335,Downtown Branch,withdrawal,140.0,2026-03-02 03:22:44.253804,CUST7911,success
REAL001336,Airport Terminal,withdrawal,20.0,2026-02-08 18:44:44.253941,CUST5682,success
REAL001337,University Campus,withdrawal,120.0,2026-03-11 17:04:44.254054,CUST8970,success
REAL001338,Downtown Branch,withdrawal,80.0,2026-02-15 08:43:44.254146,CUST4299,success
REAL001339,Shopping Mall,balance_check,0.0,2026-01-25 03:31:44.254256,CUST4606,failed
REAL001340,Hospital Complex,withdrawal,500.0,2026-02-27 18:32:44.254394,CUST2459,success
REAL001341,Hospital Complex,deposit,1792.57,2026-03-04 07:06:44.254618,CUST7268,failed
REAL001342,Hospital Complex,withdrawal,100.0,2026-01-30 18:51:44.254766,CUST3049,success
REAL001343,Shopping Mall,withdrawal,120.0,2026-02-13 18:30:44.254860,CUST7370,success
REAL001344,University Campus,withdrawal,120.0,2026-03-06 23:55:44.254965,CUST7761,success
REAL001345,Hospital Complex,withdrawal,500.0,2026-03-14 18:55:44.255083,CUST5250,success
REAL001346,Downtown Branch,deposit,1606.72,2026-01-25 10:41:44.255178,CUST3433,success
REAL001347,Downtown Branch,withdrawal,200.0,2026-02-03 15:19:44.255289,CUST6440,success
REAL001348,University Campus,withdrawal,100.0,2026-02-15 16:37:44.255392,CUST3010,success
REAL001349,Airport Terminal,deposit,1012.45,2026-04-14 15:33:44.255506,CUST6524,success
REAL001350,Downtown Branch,withdrawal,300.0,2026-02-20 22:59:44.255608,CUST2351,success
REAL001351,Hospital Complex,withdrawal,180.0,2026-03-21 04:00:44.255795,CUST2022,success
REAL001352,Shopping Mall,withdrawal,20.0,2026-03-14 18:57:44.256061,CUST9983,success
REAL001353,Hospital Complex,withdrawal,20.0,2026-02-13 00:00:44.256200,CUST9683,success
REAL001354,Airport Terminal,withdrawal,200.0,2026-01-25 03:26:44.256305,CUST7176,success
REAL001355,Airport Terminal,transfer,77.2,2026-03-01 19:00:44.256423,CUST7489,success
REAL001356,Airport Terminal,balance_check,0.0,2026-03-29 21:56:44.256504,CUST5946,success
REAL001357,Airport Terminal,withdrawal,100.0,2026-02-28 17:00:44.256597,CUST7749,success
REAL001358,Airport Terminal,withdrawal,160.0,2026-02-15 08:25:44.256706,CUST1879,success
REAL001359,Airport Terminal,withdrawal,100.0,2026-01-31 17:34:44.256823,CUST8975,success
REAL001360,Airport Terminal,withdrawal,300.0,2026-03-20 17:18:44.256931,CUST1440,success
REAL001361,University Campus,withdrawal,500.0,2026-04-03 23:53:44.257038,CUST4970,success
REAL001362,Shopping Mall,withdrawal,300.0,2026-02-12 17:45:44.257145,CUST4071,success
REAL001363,Hospital Complex,withdrawal,300.0,2026-03-07 22:53:44.257253,CUST9159,success
REAL001364,Downtown Branch,withdrawal,20.0,2026-04-01 18:53:44.257384,CUST1791,success
REAL001365,Shopping Mall,withdrawal,120.0,2026-03-12 17:30:44.257504,CUST4793,success
REAL001366,Hospital Complex,withdrawal,300.0,2026-01-27 18:34:44.257613,CUST2216,success
REAL001367,University Campus,balance_check,0.0,2026-03-14 15:29:44.257722,CUST7533,success
REAL001368,Shopping Mall,withdrawal,100.0,2026-02-04 22:44:44.257812,CUST7211,success
REAL001369,Shopping Mall,withdrawal,500.0,2026-03-26 04:00:44.257919,CUST5899,success
REAL001370,Shopping Mall,withdrawal,60.0,2026-02-19 17:42:44.258027,CUST4022,success
REAL001371,Airport Terminal,withdrawal,400.0,2026-04-07 18:51:44.258117,CUST5917,success
REAL001372,Shopping Mall,withdrawal,20.0,2026-04-11 04:01:44.258228,CUST6558,success
REAL001373,Airport Terminal,balance_check,0.0,2026-03-18 04:42:44.258319,CUST6629,success
REAL001374,University Campus,withdrawal,160.0,2026-02-21 12:55:44.258399,CUST3834,success
REAL001375,Shopping Mall,balance_check,0.0,2026-03-31 23:41:44.258509,CUST9260,success
REAL001376,Airport Terminal,deposit,1292.48,2026-02-20 16:06:44.258598,CUST7194,success
REAL001377,Shopping Mall,withdrawal,180.0,2026-04-17 02:47:44.258693,CUST9637,success
REAL001378,Downtown Branch,withdrawal,300.0,2026-02-22 03:33:44.258800,CUST2590,success
REAL001379,Downtown Branch,withdrawal,100.0,2026-02-24 03:49:44.258912,CUST2600,success
REAL001380,Shopping Mall,withdrawal,500.0,2026-02-08 18:46:44.259019,CUST7693,success
REAL001381,Hospital Complex,deposit,946.37,2026-03-21 03:56:44.259130,CUST6413,success
REAL001382,Shopping Mall,withdrawal,140.0,2026-02-26 18:45:44.259209,CUST4217,success
REAL001383,Downtown Branch,withdrawal,200.0,2026-03-12 19:02:44.259319,CUST7457,success
REAL001384,University Campus,withdrawal,60.0,2026-03-27 16:05:44.259438,CUST6949,success
REAL001385,Airport Terminal,withdrawal,400.0,2026-02-02 17:19:44.259545,CUST6267,success
REAL001386,Hospital Complex,withdrawal,500.0,2026-03-20 02:36:44.259652,CUST9063,success
REAL001387,Shopping Mall,withdrawal,80.0,2026-01-20 03:00:44.259763,CUST2655,success
REAL001388,Airport Terminal,withdrawal,120.0,2026-02-08 15:54:44.259896,CUST4123,success
REAL001389,University Campus,deposit,1625.08,2026-01-28 23:21:44.260017,CUST2976,success
REAL001390,Hospital Complex,withdrawal,200.0,2026-01-24 03:46:44.260127,CUST9689,success
REAL001391,Hospital Complex,withdrawal,80.0,2026-02-02 11:24:44.260219,CUST4090,success
REAL001392,Downtown Branch,deposit,1761.16,2026-02-26 23:17:44.260350,CUST6538,success
REAL001393,University Campus,deposit,1928.35,2026-04-11 23:50:44.260507,CUST6431,success
REAL001394,Downtown Branch,balance_check,0.0,2026-04-03 17:09:44.260827,CUST9296,success
REAL001395,Downtown Branch,withdrawal,120.0,2026-03-15 03:27:44.261045,CUST6973,success
REAL001396,Shopping Mall,transfer,695.42,2026-03-31 15:49:44.261354,CUST4657,success
REAL001397,Airport Terminal,withdrawal,100.0,2026-02-27 05:22:44.261542,CUST6497,success
REAL001398,Downtown Branch,withdrawal,60.0,2026-04-17 15:26:44.261732,CUST9789,success
REAL001399,University Campus,withdrawal,80.0,2026-03-23 15:50:44.261860,CUST1850,success
REAL001400,Downtown Branch,withdrawal,160.0,2026-03-12 00:34:44.261975,CUST4951,success
REAL001401,Airport Terminal,withdrawal,500.0,2026-03-05 18:56:44.262107,CUST6825,success
REAL001402,University Campus,withdrawal,300.0,2026-02-22 17:02:44.262216,CUST1473,success
REAL001403,Airport Terminal,withdrawal,120.0,2026-04-03 04:07:44.262324,CUST6858,success
REAL001404,Airport Terminal,withdrawal,500.0,2026-03-04 03:35:44.262432,CUST3615,success
REAL001405,Airport Terminal,withdrawal,500.0,2026-04-15 23:27:44.262539,CUST4260,success
REAL001406,Downtown Branch,withdrawal,200.0,2026-01-22 02:40:44.262642,CUST9131,success
REAL001407,Hospital Complex,balance_check,0.0,2026-03-28 03:31:44.262754,CUST4722,success
REAL001408,Hospital Complex,balance_check,0.0,2026-04-06 18:47:44.262844,CUST2127,success
REAL001409,Airport Terminal,withdrawal,140.0,2026-03-09 15:53:44.262934,CUST5559,success
REAL001410,Hospital Complex,withdrawal,20.0,2026-02-25 17:28:44.263043,CUST1948,success
REAL001411,Airport Terminal,withdrawal,200.0,2026-03-01 23:55:44.263134,CUST6761,success
REAL001412,Hospital Complex,withdrawal,400.0,2026-04-14 18:37:44.263244,CUST5367,success
REAL001413,Shopping Mall,withdrawal,160.0,2026-03-04 22:43:44.263351,CUST3517,success
REAL001414,Downtown Branch,balance_check,0.0,2026-01-26 02:15:44.263498,CUST2596,success
REAL001415,University Campus,withdrawal,200.0,2026-04-18 17:21:44.263625,CUST8981,success
REAL001416,Airport Terminal,withdrawal,500.0,2026-02-25 18:08:44.263803,CUST6643,success
REAL001417,Downtown Branch,balance_check,0.0,2026-02-12 00:12:44.264074,CUST8970,success
REAL001418,University Campus,withdrawal,60.0,2026-02-24 03:03:44.264212,CUST3665,success
REAL001419,University Campus,withdrawal,200.0,2026-02-11 03:54:44.264356,CUST8336,success
REAL001420,Hospital Complex,transfer,239.67,2026-03-13 03:21:44.264450,CUST7641,success
REAL001421,Downtown Branch,withdrawal,300.0,2026-04-12 16:00:44.264552,CUST5959,success
REAL001422,Airport Terminal,withdrawal,60.0,2026-02-09 17:44:44.264661,CUST2326,success
REAL001423,Shopping Mall,withdrawal,300.0,2026-03-09 19:00:44.264777,CUST3820,success
REAL001424,Downtown Branch,withdrawal,500.0,2026-01-31 08:55:44.264868,CUST7071,success
REAL001425,Airport Terminal,withdrawal,200.0,2026-01-28 03:23:44.264978,CUST3105,success
REAL001426,Shopping Mall,balance_check,0.0,2026-04-12 20:02:44.265070,CUST7764,success
REAL001427,University Campus,withdrawal,40.0,2026-04-16 03:29:44.265162,CUST7114,success
REAL001428,Hospital Complex,balance_check,0.0,2026-02-11 03:41:44.265269,CUST5076,success
REAL001429,Airport Terminal,withdrawal,100.0,2026-01-21 15:26:44.265360,CUST2810,success
REAL001430,University Campus,withdrawal,300.0,2026-01-21 17:59:44.265451,CUST4076,success
REAL001431,Downtown Branch,withdrawal,140.0,2026-02-17 18:03:44.265561,CUST6630,success
REAL001432,Airport Terminal,withdrawal,200.0,2026-01-27 18:04:44.265675,CUST4055,success
REAL001433,Hospital Complex,withdrawal,200.0,2026-03-15 19:51:44.265769,CUST6587,success
REAL001434,Airport Terminal,transfer,103.28,2026-02-20 02:42:44.265879,CUST6667,success
REAL001435,Shopping Mall,transfer,916.18,2026-04-10 18:03:44.265975,CUST7961,success
REAL001436,University Campus,withdrawal,300.0,2026-02-03 15:43:44.266081,CUST4992,success
REAL001437,University Campus,balance_check,0.0,2026-02-20 12:09:44.266177,CUST5289,success
REAL001438,Airport Terminal,withdrawal,400.0,2026-03-30 19:12:44.266273,CUST4761,success
REAL001439,University Campus,withdrawal,500.0,2026-02-04 17:52:44.266381,CUST8289,success
REAL001440,Downtown Branch,withdrawal,200.0,2026-02-26 15:38:44.266489,CUST3836,success
REAL001441,Hospital Complex,withdrawal,200.0,2026-02-23 05:10:44.266580,CUST5722,success
REAL001442,Hospital Complex,balance_check,0.0,2026-04-12 15:42:44.266689,CUST8250,success
REAL001443,Shopping Mall,withdrawal,180.0,2026-02-21 17:46:44.266763,CUST9526,success
REAL001444,Airport Terminal,transfer,137.49,2026-02-16 16:11:44.266873,CUST9056,success
REAL001445,University Campus,deposit,159.02,2026-03-21 15:42:44.266969,CUST5467,success
REAL001446,Downtown Branch,balance_check,0.0,2026-02-25 18:12:44.267065,CUST1197,success
REAL001447,Hospital Complex,withdrawal,120.0,2026-02-16 01:13:44.267138,CUST7106,success
REAL001448,Hospital Complex,deposit,976.17,2026-02-27 02:18:44.267231,CUST9512,success
REAL001449,Airport Terminal,withdrawal,200.0,2026-04-02 04:29:44.267317,CUST2865,success
REAL001450,University Campus,withdrawal,40.0,2026-03-10 23:09:44.267428,CUST6861,success
REAL001451,Airport Terminal,withdrawal,40.0,2026-04-04 21:24:44.267519,CUST4871,success
REAL001452,Shopping Mall,withdrawal,300.0,2026-02-12 15:48:44.267628,CUST3824,success
REAL001453,Hospital Complex,withdrawal,140.0,2026-02-15 23:30:44.267719,CUST3006,success
REAL001454,Downtown Branch,withdrawal,300.0,2026-04-16 18:40:44.267828,CUST8883,success
REAL001455,Shopping Mall,withdrawal,200.0,2026-02-11 23:59:44.267935,CUST4139,success
REAL001456,Shopping Mall,withdrawal,200.0,2026-04-13 15:19:44.268056,CUST9138,success
REAL001457,University Campus,withdrawal,400.0,2026-03-02 23:58:44.268197,CUST2976,success
REAL001458,Hospital Complex,deposit,1904.81,2026-02-21 16:42:44.268353,CUST9046,success
REAL001459,University Campus,deposit,1319.03,2026-02-27 17:53:44.268487,CUST7841,success
REAL001460,University Campus,balance_check,0.0,2026-03-16 22:18:44.268587,CUST5353,success
REAL001461,Downtown Branch,balance_check,0.0,2026-04-09 17:51:44.268685,CUST3175,success
REAL001462,Downtown Branch,withdrawal,20.0,2026-03-01 17:40:44.268785,CUST5244,success
REAL001463,Hospital Complex,withdrawal,200.0,2026-03-03 16:24:44.268894,CUST1753,success
REAL001464,Downtown Branch,withdrawal,300.0,2026-03-02 17:51:44.269002,CUST8892,success
REAL001465,Airport Terminal,withdrawal,100.0,2026-02-20 17:59:44.269115,CUST3291,success
REAL001466,Hospital Complex,withdrawal,200.0,2026-04-04 00:05:44.269225,CUST9166,success
REAL001467,Downtown Branch,withdrawal,200.0,2026-04-11 17:55:44.269333,CUST3493,success
REAL001468,Shopping Mall,withdrawal,100.0,2026-03-14 03:06:44.269440,CUST2284,success
REAL001469,Hospital Complex,withdrawal,200.0,2026-01-25 15:46:44.269547,CUST4781,success
REAL001470,Hospital Complex,withdrawal,20.0,2026-02-24 20:21:44.269638,CUST7256,success
REAL001471,University Campus,withdrawal,140.0,2026-03-10 17:43:44.269761,CUST8222,success
REAL001472,Downtown Branch,withdrawal,140.0,2026-03-31 17:36:44.269874,CUST5544,success
REAL001473,Airport Terminal,withdrawal,180.0,2026-02-11 17:23:44.270386,CUST3530,success
REAL001474,Shopping Mall,withdrawal,200.0,2026-04-10 18:46:44.270666,CUST9820,success
REAL001475,Hospital Complex,withdrawal,200.0,2026-02-08 23:36:44.270912,CUST2024,success
REAL001476,Shopping Mall,withdrawal,300.0,2026-04-11 16:09:44.271070,CUST6046,success
REAL001477,Hospital Complex,withdrawal,200.0,2026-03-06 18:47:44.271195,CUST7265,success
REAL001478,Airport Terminal,withdrawal,20.0,2026-03-24 05:29:44.271289,CUST7445,success
REAL001479,Airport Terminal,withdrawal,20.0,2026-02-18 06:34:44.271384,CUST7707,success
REAL001480,Hospital Complex,withdrawal,100.0,2026-02-25 14:53:44.271488,CUST2790,success
REAL001481,Airport Terminal,withdrawal,140.0,2026-03-10 03:20:44.271604,CUST6311,success
REAL001482,Hospital Complex,transfer,499.76,2026-03-02 00:06:44.271732,CUST3063,success
REAL001483,Downtown Branch,withdrawal,140.0,2026-04-02 03:39:44.271840,CUST2639,success
