transaction_id,atm_location,transaction_type,amount,transaction_time,customer_id,status,date,hour,day_of_week,month
TXN202604190857,Business District,withdrawal,278.17,2026-04-11 16:24:14.879506,CUST1960,success,2026-04-11,16,Saturday,April
TXN202604190858,Train Station Central,withdrawal,478.3,2026-03-28 16:25:14.879551,CUST5894,success,2026-03-28,16,Saturday,March
TXN202604190859,Sports Stadium,withdrawal,195.52,2026-04-09 07:28:14.879597,CUST7548,failed,2026-04-09,7,Thursday,April
TXN202604190860,Residential Area West,withdrawal,18.47,2026-04-01 09:35:14.879623,CUST2768,success,2026-04-01,9,Wednesday,April
TXN202604190861,Downtown Branch,deposit,516.15,2026-03-31 04:28:14.879647,CUST5758,success,2026-03-31,4,Tuesday,March
TXN202604190862,Business District,withdrawal,117.89,2026-04-03 18:48:14.879674,CUST1782,success,2026-04-03,18,Friday,April
TXN202604190863,Shopping Mall North,withdrawal,186.45,2026-04-09 23:51:14.879697,CUST1667,success,2026-04-09,23,Thursday,April
TXN202604190864,Downtown Branch,withdrawal,97.44,2026-04-01 15:37:14.879714,CUST9660,success,2026-04-01,15,Wednesday,April
TXN202604190865,Tourist Center,withdrawal,484.74,2026-04-07 02:11:14.879730,CUST9732,success,2026-04-07,2,Tuesday,April
TXN202604190866,Residential Area East,transfer,157.24,2026-04-06 01:32:14.879747,CUST2978,success,2026-04-06,1,Monday,April
TXN202604190867,Downtown Branch,deposit,282.13,2026-04-10 15:39:14.879762,CUST6113,success,2026-04-10,15,Friday,April
TXN202604190868,Business District,balance_check,0.0,2026-04-01 01:25:14.879776,CUST4625,success,2026-04-01,1,Wednesday,April
TXN202604190869,Downtown Branch,withdrawal,315.67,2026-03-24 18:13:14.879789,CUST6071,success,2026-03-24,18,Tuesday,March
TXN202604190870,Business District,withdrawal,325.44,2026-04-15 22:14:14.879805,CUST6042,success,2026-04-15,22,Wednesday,April
TXN202604190871,Train Station Central,withdrawal,99.33,2026-03-31 18:30:14.879821,CUST4695,success,2026-03-31,18,Tuesday,March
TXN202604190872,University Campus Science,deposit,537.22,2026-03-22 17:40:14.879837,CUST5462,success,2026-03-22,17,Sunday,March
TXN202604190873,Hospital Complex,balance_check,0.0,2026-04-17 18:37:14.879857,CUST3933,success,2026-04-17,18,Friday,April
TXN202604190874,Business District,withdrawal,182.02,2026-04-10 23:05:14.879871,CUST3046,success,2026-04-10,23,Friday,April
TXN202604190875,Industrial Zone,withdrawal,329.47,2026-03-30 18:19:14.879887,CUST8673,success,2026-03-30,18,Monday,March
TXN202604190876,Sports Stadium,withdrawal,464.71,2026-03-28 16:33:14.879908,CUST1939,success,2026-03-28,16,Saturday,March
TXN202604190877,Residential Area West,balance_check,0.0,2026-04-16 02:13:14.879924,CUST4784,success,2026-04-16,2,Thursday,April
TXN202604190878,Business District,balance_check,0.0,2026-04-06 17:24:14.879936,CUST5672,success,2026-04-06,17,Monday,April
TXN202604190879,Shopping Mall North,withdrawal,507.32,2026-04-17 23:19:14.879949,CUST3168,success,2026-04-17,23,Friday,April
TXN202604190880,Hospital Complex,deposit,393.75,2026-03-30 02:11:14.879966,CUST1039,failed,2026-03-30,2,Monday,March
TXN202604190881,Downtown Branch,balance_check,0.0,2026-04-11 02:33:14.879980,CUST5735,success,2026-04-11,2,Saturday,April
TXN202604190882,Shopping Mall South,deposit,1639.95,2026-03-27 13:10:14.879992,CUST2341,success,2026-03-27,13,Friday,March
TXN202604190883,University Campus Main,withdrawal,90.62,2026-03-19 18:59:14.880007,CUST5736,success,2026-03-19,18,Thursday,March
TXN202604190884,Shopping Mall North,deposit,802.28,2026-04-17 03:37:14.880023,CUST2381,success,2026-04-17,3,Friday,April
TXN202604190885,Shopping Mall South,withdrawal,423.18,2026-04-11 17:31:14.880037,CUST7277,success,2026-04-11,17,Saturday,April
TXN202604190886,Downtown Branch,balance_check,0.0,2026-04-06 03:29:14.880053,CUST5294,success,2026-04-06,3,Monday,April
TXN202604190887,Residential Area East,withdrawal,126.7,2026-04-10 23:26:14.880065,CUST5857,success,2026-04-10,23,Friday,April
TXN202604190888,Downtown Branch,withdrawal,196.54,2026-04-15 16:30:14.880081,CUST8629,success,2026-04-15,16,Wednesday,April
TXN202604190889,Downtown Branch,balance_check,0.0,2026-04-13 14:15:14.880097,CUST6624,success,2026-04-13,14,Monday,April
TXN202604190890,Downtown Branch,transfer,663.29,2026-04-10 09:13:14.880110,CUST5192,success,2026-04-10,9,Friday,April
TXN202604190891,Residential Area East,withdrawal,75.72,2026-03-26 16:25:14.880127,CUST5251,success,2026-03-26,16,Thursday,March
TXN202604190892,Shopping Mall South,withdrawal,417.88,2026-04-11 02:46:14.880144,CUST9733,success,2026-04-11,2,Saturday,April
TXN202604190893,Shopping Mall South,withdrawal,21.45,2026-04-09 17:40:14.880160,CUST6767,success,2026-04-09,17,Thursday,April
TXN202604190894,Downtown Branch,balance_check,0.0,2026-03-29 12:59:14.880176,CUST1049,success,2026-03-29,12,Sunday,March
TXN202604190895,Business District,balance_check,0.0,2026-03-26 15:46:14.880189,CUST7490,success,2026-03-26,15,Thursday,March
TXN202604190896,Downtown Branch,balance_check,0.0,2026-03-27 11:52:14.880202,CUST9272,success,2026-03-27,11,Friday,March
TXN202604190897,Downtown Branch,balance_check,0.0,2026-04-14 16:17:14.880217,CUST9732,success,2026-04-14,16,Tuesday,April
TXN202604190898,Industrial Zone,balance_check,0.0,2026-03-20 03:48:14.880234,CUST2297,success,2026-03-20,3,Friday,March
TXN202604190899,Shopping Mall South,withdrawal,172.58,2026-04-13 22:45:14.880253,CUST1843,success,2026-04-13,22,Monday,April
TXN202604190900,Shopping Mall North,balance_check,0.0,2026-04-12 05:09:14.880270,CUST9578,success,2026-04-12,5,Sunday,April
TXN202604190901,Business District,withdrawal,107.49,2026-04-08 02:31:14.880283,CUST8775,success,2026-04-08,2,Wednesday,April
TXN202604190902,Residential Area East,withdrawal,398.25,2026-04-16 02:54:14.880299,CUST2214,success,2026-04-16,2,Thursday,April
TXN202604190903,Shopping Mall South,withdrawal,18.05,2026-03-27 22:49:14.880315,CUST2856,success,2026-03-27,22,Friday,March
TXN202604190904,University Campus Main,deposit,901.49,2026-03-26 17:51:14.880331,CUST9821,success,2026-03-26,17,Thursday,March
TXN202604190905,Shopping Mall North,withdrawal,478.83,2026-04-18 03:42:14.880346,CUST9526,success,2026-04-18,3,Saturday,April
TXN202604190906,Shopping Mall South,balance_check,0.0,2026-04-02 18:49:14.880362,CUST7803,success,2026-04-02,18,Thursday,April
TXN202604190907,Business District,withdrawal,387.25,2026-03-20 14:49:14.880375,CUST3195,success,2026-03-20,14,Friday,March
TXN202604190908,Airport Terminal,withdrawal,180.08,2026-03-24 03:38:14.880391,CUST7446,success,2026-03-24,3,Tuesday,March
TXN202604190909,Residential Area West,withdrawal,324.78,2026-04-09 16:33:14.880407,CUST6399,success,2026-04-09,16,Thursday,April
TXN202604190910,Shopping Mall North,withdrawal,108.89,2026-04-08 02:05:14.880423,CUST8675,success,2026-04-08,2,Wednesday,April
TXN202604190911,Shopping Mall South,withdrawal,75.71,2026-04-12 14:46:14.880443,CUST6710,success,2026-04-12,14,Sunday,April
TXN202604190912,Airport Terminal,withdrawal,18.38,2026-03-26 17:50:14.880459,CUST6745,success,2026-03-26,17,Thursday,March
TXN202604190913,Airport Terminal,withdrawal,287.78,2026-04-01 23:17:14.880476,CUST5469,success,2026-04-01,23,Wednesday,April
TXN202604190914,Downtown Branch,balance_check,0.0,2026-03-25 22:13:14.880492,CUST2199,success,2026-03-25,22,Wednesday,March
TXN202604190915,Shopping Mall North,withdrawal,104.21,2026-04-04 03:04:14.880505,CUST7923,success,2026-04-04,3,Saturday,April
TXN202604190916,Residential Area East,deposit,611.05,2026-04-16 02:24:14.880521,CUST3650,success,2026-04-16,2,Thursday,April
TXN202604190917,Airport Terminal,withdrawal,285.83,2026-04-11 02:42:14.880538,CUST9335,success,2026-04-11,2,Saturday,April
TXN202604190918,Industrial Zone,balance_check,0.0,2026-03-23 18:58:14.880554,CUST3122,success,2026-03-23,18,Monday,March
TXN202604190919,Sports Stadium,deposit,1207.8,2026-04-11 03:09:14.880567,CUST9031,success,2026-04-11,3,Saturday,April
TXN202604190920,Train Station Central,withdrawal,180.97,2026-04-15 21:07:14.880582,CUST2364,success,2026-04-15,21,Wednesday,April
TXN202604190921,Downtown Branch,withdrawal,133.26,2026-03-28 18:24:14.880598,CUST5611,success,2026-03-28,18,Saturday,March
TXN202604190922,University Campus Main,withdrawal,218.62,2026-03-19 16:15:14.880617,CUST9885,success,2026-03-19,16,Thursday,March
TXN202604190923,Shopping Mall South,balance_check,0.0,2026-03-22 11:02:14.880633,CUST1558,success,2026-03-22,11,Sunday,March
TXN202604190924,Downtown Branch,balance_check,0.0,2026-04-12 00:01:14.880646,CUST3346,success,2026-04-12,0,Sunday,April
TXN202604190925,Shopping Mall North,deposit,873.49,2026-03-22 17:45:14.880659,CUST5355,failed,2026-03-22,17,Sunday,March
TXN202604190926,Residential Area West,withdrawal,281.8,2026-03-30 23:22:14.880673,CUST9996,success,2026-03-30,23,Monday,March
TXN202604190927,Shopping Mall South,deposit,966.6,2026-03-28 01:41:14.880689,CUST7072,success,2026-03-28,1,Saturday,March
TXN202604190928,Downtown Branch,withdrawal,106.76,2026-04-16 18:50:14.880704,CUST2386,success,2026-04-16,18,Thursday,April
TXN202604190929,Residential Area East,balance_check,0.0,2026-03-27 02:56:14.880720,CUST2612,success,2026-03-27,2,Friday,March
TXN202604190930,Shopping Mall South,withdrawal,19.79,2026-04-09 16:55:14.880735,CUST1982,success,2026-04-09,16,Thursday,April
TXN202604190931,Business District,deposit,1328.56,2026-04-14 02:14:14.880752,CUST8615,success,2026-04-14,2,Tuesday,April
TXN202604190932,Business District,balance_check,0.0,2026-03-26 13:01:14.880766,CUST8575,failed,2026-03-26,13,Thursday,March
TXN202604190933,Airport Terminal,withdrawal,118.39,2026-04-01 23:14:14.880779,CUST4364,success,2026-04-01,23,Wednesday,April
TXN202604190934,University Campus Main,balance_check,0.0,2026-04-13 20:01:14.880795,CUST7982,success,2026-04-13,20,Monday,April
TXN202604190935,Business District,withdrawal,97.54,2026-03-19 22:27:14.880808,CUST1169,success,2026-03-19,22,Thursday,March
TXN202604190936,Business District,transfer,686.38,2026-03-29 23:36:14.880824,CUST3490,success,2026-03-29,23,Sunday,March
TXN202604190937,Shopping Mall South,withdrawal,329.65,2026-04-17 17:08:14.880838,CUST5937,success,2026-04-17,17,Friday,April
TXN202604190938,Residential Area West,withdrawal,297.24,2026-04-12 17:59:14.880858,CUST7111,success,2026-04-12,17,Sunday,April
TXN202604190939,University Campus Science,withdrawal,81.05,2026-04-17 02:54:14.880874,CUST6019,failed,2026-04-17,2,Friday,April
TXN202604190940,Hospital Complex,deposit,1611.18,2026-04-18 16:15:14.880890,CUST6805,success,2026-04-18,16,Saturday,April
TXN202604190941,Tourist Center,withdrawal,175.21,2026-03-29 22:53:14.880905,CUST7883,success,2026-03-29,22,Sunday,March
TXN202604190942,Business District,withdrawal,328.24,2026-03-26 04:54:14.880921,CUST1068,success,2026-03-26,4,Thursday,March
TXN202604190943,Train Station Central,withdrawal,274.8,2026-03-22 03:04:14.880937,CUST5739,success,2026-03-22,3,Sunday,March
TXN202604190944,Hospital Complex,withdrawal,19.87,2026-04-04 04:02:14.880953,CUST1164,success,2026-04-04,4,Saturday,April
TXN202604190945,Airport Terminal,withdrawal,541.99,2026-04-02 18:34:14.880969,CUST6007,success,2026-04-02,18,Thursday,April
TXN202604190946,Business District,deposit,1815.12,2026-03-21 15:33:14.880985,CUST7481,success,2026-03-21,15,Saturday,March
TXN202604190947,Residential Area East,balance_check,0.0,2026-04-04 18:18:14.880999,CUST1749,success,2026-04-04,18,Saturday,April
TXN202604190948,Residential Area West,withdrawal,209.34,2026-04-02 04:00:14.881012,CUST2380,success,2026-04-02,4,Thursday,April
TXN202604190949,Airport Terminal,withdrawal,275.63,2026-03-21 13:39:14.881028,CUST7753,failed,2026-03-21,13,Saturday,March
TXN202604190950,Sports Stadium,withdrawal,19.22,2026-03-27 03:04:14.881044,CUST2851,success,2026-03-27,3,Friday,March
TXN202604190951,Residential Area East,withdrawal,208.03,2026-04-02 22:19:14.881066,CUST6268,success,2026-04-02,22,Thursday,April
TXN202604190952,Hospital Complex,withdrawal,182.22,2026-04-13 15:35:14.881083,CUST6666,success,2026-04-13,15,Monday,April
TXN202604190953,Residential Area West,withdrawal,204.65,2026-03-31 03:04:14.881099,CUST2874,success,2026-03-31,3,Tuesday,March
TXN202604190954,Shopping Mall South,withdrawal,290.09,2026-04-02 07:09:14.881115,CUST3414,success,2026-04-02,7,Thursday,April
TXN202604190955,Airport Terminal,withdrawal,134.77,2026-03-27 11:37:14.881131,CUST2738,success,2026-03-27,11,Friday,March
TXN202604190956,Business District,balance_check,0.0,2026-04-12 08:06:14.881147,CUST4224,success,2026-04-12,8,Sunday,April
TXN202604190957,Shopping Mall North,balance_check,0.0,2026-03-27 16:08:14.881160,CUST5572,success,2026-03-27,16,Friday,March
TXN202604190958,Airport Terminal,withdrawal,128.72,2026-04-18 02:42:14.881173,CUST6752,success,2026-04-18,2,Saturday,April
TXN202604190959,Downtown Branch,withdrawal,20.23,2026-03-22 05:52:14.881192,CUST7174,success,2026-03-22,5,Sunday,March
TXN202604190960,University Campus Science,balance_check,0.0,2026-03-30 02:49:14.881208,CUST6274,success,2026-03-30,2,Monday,March
TXN202604190961,Sports Stadium,withdrawal,425.44,2026-04-11 03:46:14.881221,CUST8647,success,2026-04-11,3,Saturday,April
TXN202604190962,Shopping Mall South,withdrawal,126.5,2026-03-27 17:49:14.881252,CUST3702,success,2026-03-27,17,Friday,March
TXN202604190963,Shopping Mall South,withdrawal,181.17,2026-03-23 03:29:14.881272,CUST1142,success,2026-03-23,3,Monday,March
TXN202604190964,Residential Area West,deposit,856.61,2026-04-09 03:00:14.881289,CUST4838,success,2026-04-09,3,Thursday,April
TXN202604190965,Airport Terminal,balance_check,0.0,2026-04-14 03:07:14.881304,CUST8267,success,2026-04-14,3,Tuesday,April
TXN202604190966,University Campus Science,withdrawal,95.79,2026-03-29 15:35:14.881317,CUST5638,success,2026-03-29,15,Sunday,March
TXN202604190967,Shopping Mall South,withdrawal,292.92,2026-04-03 23:42:14.881333,CUST9104,success,2026-04-03,23,Friday,April
TXN202604190968,Airport Terminal,withdrawal,190.06,2026-04-06 22:51:14.881349,CUST5916,success,2026-04-06,22,Monday,April
TXN202604190969,Airport Terminal,deposit,1057.11,2026-03-31 17:13:14.881367,CUST8757,success,2026-03-31,17,Tuesday,March
TXN202604190970,University Campus Main,deposit,1614.97,2026-03-22 01:39:14.881382,CUST4661,success,2026-03-22,1,Sunday,March
TXN202604190971,Business District,withdrawal,130.1,2026-04-13 22:15:14.881396,CUST9982,success,2026-04-13,22,Monday,April
TXN202604190972,Shopping Mall North,withdrawal,163.07,2026-03-21 15:46:14.881412,CUST9413,success,2026-03-21,15,Saturday,March
TXN202604190973,Airport Terminal,balance_check,0.0,2026-03-29 16:45:14.881428,CUST9909,success,2026-03-29,16,Sunday,March
TXN202604190974,Business District,withdrawal,98.94,2026-04-02 22:47:14.881443,CUST6011,success,2026-04-02,22,Thursday,April
TXN202604190975,Downtown Branch,withdrawal,190.28,2026-04-04 17:25:14.881459,CUST9702,success,2026-04-04,17,Saturday,April
TXN202604190976,Shopping Mall North,withdrawal,313.04,2026-04-01 17:51:14.881476,CUST7359,success,2026-04-01,17,Wednesday,April
TXN202604190977,Business District,withdrawal,424.27,2026-03-22 00:03:14.881492,CUST3165,success,2026-03-22,0,Sunday,March
TXN202604190978,Shopping Mall North,withdrawal,185.38,2026-04-06 15:33:14.881508,CUST4102,success,2026-04-06,15,Monday,April
TXN202604190979,Business District,withdrawal,42.06,2026-04-07 15:45:14.881524,CUST7305,success,2026-04-07,15,Tuesday,April
TXN202604190980,Business District,withdrawal,206.04,2026-04-17 09:02:14.881544,CUST7774,success,2026-04-17,9,Friday,April
TXN202604190981,Residential Area East,withdrawal,204.36,2026-03-19 16:13:14.881560,CUST9899,success,2026-03-19,16,Thursday,March
TXN202604190982,Residential Area East,deposit,1265.56,2026-03-27 18:19:14.881576,CUST7618,success,2026-03-27,18,Friday,March
TXN202604190983,Airport Terminal,withdrawal,189.29,2026-04-11 23:29:14.881591,CUST1821,success,2026-04-11,23,Saturday,April
TXN202604190984,Hospital Complex,withdrawal,307.94,2026-04-16 03:04:14.881607,CUST6881,success,2026-04-16,3,Thursday,April
TXN202604190985,University Campus Main,withdrawal,21.59,2026-04-16 19:04:14.881623,CUST2248,success,2026-04-16,19,Thursday,April
TXN202604190986,Sports Stadium,withdrawal,390.11,2026-04-07 19:13:14.881639,CUST4773,success,2026-04-07,19,Tuesday,April
TXN202604190987,Airport Terminal,withdrawal,110.91,2026-03-23 05:32:14.881655,CUST8761,success,2026-03-23,5,Monday,March
TXN202604190988,Sports Stadium,withdrawal,532.84,2026-04-14 22:39:14.881671,CUST6413,failed,2026-04-14,22,Tuesday,April
TXN202604190989,Train Station Central,withdrawal,196.13,2026-04-09 09:33:14.881689,CUST9198,success,2026-04-09,9,Thursday,April
TXN202604190990,Industrial Zone,withdrawal,311.46,2026-03-26 16:04:14.881705,CUST9173,success,2026-03-26,16,Thursday,March
TXN202604190991,Airport Terminal,withdrawal,211.95,2026-04-07 18:36:14.881721,CUST1185,success,2026-04-07,18,Tuesday,April
TXN202604190992,University Campus Main,withdrawal,198.59,2026-04-12 17:30:14.881737,CUST8795,success,2026-04-12,17,Sunday,April
TXN202604190993,Business District,withdrawal,72.88,2026-03-25 09:32:14.881753,CUST3245,success,2026-03-25,9,Wednesday,March
TXN202604190994,Downtown Branch,withdrawal,19.67,2026-04-18 18:54:14.881770,CUST6670,success,2026-04-18,18,Saturday,April
TXN202604190995,Tourist Center,withdrawal,105.92,2026-04-11 11:12:14.881786,CUST3439,success,2026-04-11,11,Saturday,April
TXN202604190996,University Campus Science,withdrawal,100.58,2026-04-16 03:59:14.881802,CUST1767,success,2026-04-16,3,Thursday,April
TXN202604190997,Hospital Complex,withdrawal,292.13,2026-04-09 23:47:14.881818,CUST9107,success,2026-04-09,23,Thursday,April
TXN202604190998,Shopping Mall North,transfer,173.7,2026-04-03 23:12:14.881834,CUST5180,success,2026-04-03,23,Friday,April
TXN202604190999,Business District,transfer,150.11,2026-04-17 01:06:14.881848,CUST4680,failed,2026-04-17,1,Friday,April
TXN202604191000,Residential Area East,withdrawal,37.56,2026-03-19 23:48:14.881866,CUST6347,success,2026-03-19,23,Thursday,March
