transaction_id,atm_location,transaction_type,amount,transaction_time,customer_id,status,hour,day_of_week
FIX000260,University Campus,deposit,306.95,2026-02-05 20:31:17.040895,CUST1689,success,20,Thursday
FIX000261,Train Station,balance_check,0.0,2026-04-05 02:58:17.041169,CUST7342,success,2,Sunday
FIX000262,Downtown Branch,withdrawal,500.0,2026-04-05 17:19:17.041378,CUST9100,success,17,Sunday
FIX000263,Downtown Branch,withdrawal,120.0,2026-01-20 23:55:17.041585,CUST8875,success,23,Tuesday
FIX000264,Airport Terminal,withdrawal,200.0,2026-01-24 04:21:17.041789,CUST3090,success,4,Saturday
FIX000265,Train Station,withdrawal,140.0,2026-04-02 18:42:17.041999,CUST2537,success,18,Thursday
FIX000266,Shopping Mall,deposit,514.15,2026-02-05 03:42:17.042206,CUST9174,success,3,Thursday
FIX000267,Downtown Branch,withdrawal,300.0,2026-04-09 17:41:17.042395,CUST6774,success,17,Thursday
FIX000268,Shopping Mall,deposit,314.92,2026-01-23 16:24:17.042593,CUST8193,failed,16,Friday
FIX000269,University Campus,withdrawal,80.0,2026-04-16 23:08:17.042789,CUST7744,success,23,Thursday
FIX000270,Downtown Branch,withdrawal,40.0,2026-02-10 04:25:17.043005,CUST6416,success,4,Tuesday
FIX000271,Train Station,withdrawal,400.0,2026-02-23 19:07:17.043254,CUST4525,success,19,Monday
FIX000272,Downtown Branch,withdrawal,160.0,2026-01-29 14:13:17.043485,CUST4200,success,14,Thursday
FIX000273,Train Station,withdrawal,80.0,2026-03-19 02:28:17.043737,CUST3591,success,2,Thursday
FIX000274,Shopping Mall,withdrawal,500.0,2026-04-03 19:15:17.043966,CUST2283,success,19,Friday
FIX000275,Downtown Branch,withdrawal,120.0,2026-02-20 00:21:17.044195,CUST8833,success,0,Friday
FIX000276,Train Station,deposit,2083.85,2026-02-17 18:48:17.044433,CUST8544,success,18,Tuesday
FIX000277,University Campus,withdrawal,300.0,2026-02-05 17:55:17.044654,CUST5079,success,17,Thursday
FIX000278,Airport Terminal,withdrawal,20.0,2026-01-19 12:43:17.044863,CUST6433,success,12,Monday
FIX000279,Shopping Mall,balance_check,0.0,2026-03-28 23:59:17.045074,CUST9915,failed,23,Saturday
FIX000280,Downtown Branch,balance_check,0.0,2026-02-13 00:41:17.045273,CUST7344,success,0,Friday
FIX000281,Shopping Mall,balance_check,0.0,2026-01-22 16:13:17.045455,CUST8358,success,16,Thursday
FIX000282,Hospital Complex,balance_check,0.0,2026-02-25 17:30:17.045633,CUST1392,success,17,Wednesday
FIX000283,Hospital Complex,balance_check,0.0,2026-01-30 19:58:17.045799,CUST4674,success,19,Friday
FIX000284,Airport Terminal,withdrawal,20.0,2026-04-06 02:40:17.045971,CUST6626,success,2,Monday
FIX000285,Hospital Complex,deposit,352.03,2026-01-22 05:02:17.046200,CUST3946,success,5,Thursday
FIX000286,University Campus,transfer,640.28,2026-03-23 01:56:17.046397,CUST2531,success,1,Monday
FIX000287,Downtown Branch,withdrawal,60.0,2026-03-12 23:23:17.046582,CUST2762,success,23,Thursday
FIX000288,University Campus,withdrawal,400.0,2026-03-09 19:12:17.046795,CUST6717,success,19,Monday
FIX000289,Downtown Branch,withdrawal,140.0,2026-02-23 14:00:17.046999,CUST2492,success,14,Monday
FIX000290,Downtown Branch,withdrawal,20.0,2026-03-31 04:39:17.047271,CUST5577,success,4,Tuesday
FIX000291,Downtown Branch,balance_check,0.0,2026-04-12 01:31:17.047527,CUST7317,success,1,Sunday
FIX000292,Train Station,withdrawal,40.0,2026-04-01 01:50:17.047771,CUST4740,success,1,Wednesday
FIX000293,Shopping Mall,withdrawal,160.0,2026-03-22 19:12:17.048044,CUST2185,failed,19,Sunday
FIX000294,Downtown Branch,withdrawal,160.0,2026-02-06 15:53:17.048272,CUST9921,success,15,Friday
FIX000295,Downtown Branch,withdrawal,100.0,2026-02-13 21:19:17.048529,CUST7892,success,21,Friday
FIX000296,University Campus,deposit,313.84,2026-02-17 22:38:17.048807,CUST5697,success,22,Tuesday
FIX000297,Shopping Mall,withdrawal,500.0,2026-02-14 23:34:17.049056,CUST5648,success,23,Saturday
FIX000298,Shopping Mall,withdrawal,160.0,2026-02-27 19:17:17.049357,CUST6002,success,19,Friday
FIX000299,Hospital Complex,withdrawal,140.0,2026-04-19 03:36:17.049636,CUST7588,success,3,Sunday
FIX000300,Shopping Mall,deposit,101.89,2026-02-09 18:08:17.049893,CUST4760,success,18,Monday
FIX000301,Airport Terminal,withdrawal,140.0,2026-02-12 19:12:17.050088,CUST1935,success,19,Thursday
FIX000302,Shopping Mall,withdrawal,120.0,2026-02-03 01:18:17.050300,CUST1201,success,1,Tuesday
FIX000303,Airport Terminal,withdrawal,160.0,2026-04-09 23:02:17.050572,CUST4155,success,23,Thursday
FIX000304,Downtown Branch,withdrawal,80.0,2026-03-12 19:13:17.050838,CUST3466,success,19,Thursday
FIX000305,Airport Terminal,deposit,827.22,2026-01-31 04:50:17.051099,CUST2431,success,4,Saturday
FIX000306,Downtown Branch,withdrawal,200.0,2026-02-24 17:33:17.051392,CUST4259,success,17,Tuesday
FIX000307,Downtown Branch,withdrawal,120.0,2026-02-12 02:48:17.051690,CUST2141,success,2,Thursday
FIX000308,University Campus,withdrawal,40.0,2026-03-27 01:37:17.051981,CUST5928,success,1,Friday
FIX000309,Airport Terminal,withdrawal,200.0,2026-03-22 04:06:17.052288,CUST2829,success,4,Sunday
FIX000310,Shopping Mall,withdrawal,200.0,2026-03-16 12:28:17.052580,CUST2900,success,12,Monday
FIX000311,Downtown Branch,withdrawal,20.0,2026-01-21 14:17:17.052834,CUST5458,success,14,Wednesday
FIX000312,Train Station,balance_check,0.0,2026-03-01 04:10:17.053080,CUST7628,success,4,Sunday
FIX000313,Train Station,withdrawal,80.0,2026-03-08 19:39:17.053295,CUST9988,success,19,Sunday
FIX000314,Train Station,transfer,784.86,2026-04-02 15:31:17.053582,CUST2932,success,15,Thursday
FIX000315,Shopping Mall,withdrawal,300.0,2026-01-22 17:25:17.053780,CUST1340,success,17,Thursday
FIX000316,Train Station,withdrawal,120.0,2026-03-07 04:05:17.054005,CUST7626,success,4,Saturday
FIX000317,Airport Terminal,balance_check,0.0,2026-02-27 17:59:17.054231,CUST7905,success,17,Friday
FIX000318,Hospital Complex,deposit,1835.03,2026-04-11 18:48:17.054416,CUST4162,success,18,Saturday
FIX000319,Hospital Complex,withdrawal,20.0,2026-02-24 21:31:17.054611,CUST8684,success,21,Tuesday
FIX000320,Train Station,withdrawal,200.0,2026-03-09 20:30:17.054831,CUST6867,success,20,Monday
FIX000321,University Campus,withdrawal,100.0,2026-02-23 14:18:17.055088,CUST2946,success,14,Monday
FIX000322,Shopping Mall,deposit,1248.75,2026-01-28 23:25:17.055410,CUST3819,success,23,Wednesday
FIX000323,University Campus,withdrawal,20.0,2026-03-02 22:07:17.055600,CUST8742,success,22,Monday
FIX000324,Hospital Complex,transfer,259.71,2026-02-09 22:03:17.055838,CUST5117,success,22,Monday
FIX000325,Airport Terminal,withdrawal,100.0,2026-02-24 19:06:17.056055,CUST4735,success,19,Tuesday
FIX000326,University Campus,withdrawal,200.0,2026-02-21 14:46:17.056287,CUST9733,success,14,Saturday
FIX000327,Downtown Branch,balance_check,0.0,2026-03-25 18:39:17.056534,CUST9068,success,18,Wednesday
FIX000328,Downtown Branch,balance_check,0.0,2026-04-19 01:40:17.056737,CUST5897,success,1,Sunday
FIX000329,Downtown Branch,withdrawal,120.0,2026-03-20 23:45:17.056964,CUST6409,success,23,Friday
FIX000330,Hospital Complex,withdrawal,100.0,2026-04-04 05:14:17.057208,CUST8355,success,5,Saturday
FIX000331,Airport Terminal,withdrawal,400.0,2026-02-22 18:29:17.057506,CUST5727,success,18,Sunday
FIX000332,Train Station,withdrawal,100.0,2026-02-25 16:37:17.057776,CUST8480,success,16,Wednesday
FIX000333,University Campus,withdrawal,80.0,2026-01-28 13:21:17.058038,CUST9851,success,13,Wednesday
FIX000334,University Campus,balance_check,0.0,2026-03-23 03:30:17.058298,CUST7846,success,3,Monday
FIX000335,Hospital Complex,withdrawal,40.0,2026-04-11 16:58:17.058494,CUST8016,success,16,Saturday
FIX000336,Hospital Complex,withdrawal,140.0,2026-02-21 13:45:17.058729,CUST7352,success,13,Saturday
FIX000337,Airport Terminal,withdrawal,200.0,2026-03-09 18:10:17.058984,CUST3624,success,18,Monday
FIX000338,Hospital Complex,withdrawal,160.0,2026-03-16 22:32:17.059256,CUST9389,success,22,Monday
FIX000339,Shopping Mall,balance_check,0.0,2026-03-13 15:59:17.059755,CUST8094,success,15,Friday
FIX000340,Hospital Complex,balance_check,0.0,2026-03-30 03:33:17.060009,CUST6904,success,3,Monday
FIX000341,Train Station,withdrawal,100.0,2026-02-05 15:55:17.060193,CUST6621,success,15,Thursday
FIX000342,Shopping Mall,withdrawal,40.0,2026-03-09 20:41:17.060366,CUST6574,success,20,Monday
FIX000343,University Campus,deposit,687.59,2026-04-07 00:40:17.060530,CUST3005,success,0,Tuesday
FIX000344,Shopping Mall,withdrawal,80.0,2026-03-05 18:31:17.060685,CUST7469,success,18,Thursday
FIX000345,Downtown Branch,withdrawal,20.0,2026-02-25 02:22:17.060848,CUST5213,success,2,Wednesday
FIX000346,Downtown Branch,balance_check,0.0,2026-03-06 19:29:17.061005,CUST2815,success,19,Friday
FIX000347,Airport Terminal,withdrawal,120.0,2026-04-06 02:06:17.061196,CUST5979,success,2,Monday
FIX000348,Shopping Mall,balance_check,0.0,2026-02-18 23:50:17.061488,CUST3745,success,23,Wednesday
FIX000349,Hospital Complex,balance_check,0.0,2026-02-25 14:34:17.061716,CUST5063,success,14,Wednesday
FIX000350,Train Station,withdrawal,100.0,2026-02-24 02:18:17.061977,CUST7516,success,2,Tuesday
FIX000351,University Campus,withdrawal,140.0,2026-02-27 16:07:17.062212,CUST9835,success,16,Friday
FIX000352,Downtown Branch,withdrawal,80.0,2026-03-21 19:42:17.062372,CUST9707,success,19,Saturday
FIX000353,Train Station,transfer,567.26,2026-04-15 01:20:17.062532,CUST1232,success,1,Wednesday
FIX000354,Airport Terminal,deposit,2148.55,2026-02-07 18:34:17.062686,CUST9652,success,18,Saturday
FIX000355,Hospital Complex,withdrawal,100.0,2026-02-10 12:29:17.062826,CUST1215,success,12,Tuesday
FIX000356,Downtown Branch,balance_check,0.0,2026-03-04 01:45:17.062986,CUST8763,success,1,Wednesday
FIX000357,Downtown Branch,transfer,553.18,2026-02-24 23:43:17.063136,CUST7420,success,23,Tuesday
FIX000358,Shopping Mall,balance_check,0.0,2026-03-12 14:54:17.063329,CUST2757,success,14,Thursday
FIX000359,Downtown Branch,deposit,706.91,2026-04-11 16:32:17.063472,CUST5958,failed,16,Saturday
FIX000360,Hospital Complex,transfer,995.08,2026-04-03 16:12:17.063618,CUST8160,failed,16,Friday
FIX000361,Downtown Branch,withdrawal,100.0,2026-04-01 23:57:17.063790,CUST1619,success,23,Wednesday
FIX000362,Train Station,withdrawal,200.0,2026-04-02 21:33:17.063983,CUST3409,success,21,Thursday
FIX000363,Downtown Branch,balance_check,0.0,2026-02-13 18:33:17.064268,CUST6973,success,18,Friday
FIX000364,Train Station,withdrawal,80.0,2026-04-10 20:39:17.064476,CUST9148,success,20,Friday
FIX000365,Downtown Branch,balance_check,0.0,2026-02-13 02:21:17.064649,CUST5444,success,2,Friday
FIX000366,Hospital Complex,withdrawal,120.0,2026-04-09 18:40:17.064801,CUST4743,failed,18,Thursday
FIX000367,Downtown Branch,withdrawal,40.0,2026-02-11 23:56:17.064980,CUST4929,success,23,Wednesday
FIX000368,Downtown Branch,withdrawal,200.0,2026-01-25 17:23:17.065142,CUST4699,success,17,Sunday
FIX000369,Downtown Branch,withdrawal,500.0,2026-03-09 17:35:17.065321,CUST3780,success,17,Monday
FIX000370,University Campus,withdrawal,120.0,2026-02-22 18:25:17.065484,CUST8470,success,18,Sunday
FIX000371,Shopping Mall,withdrawal,140.0,2026-03-11 01:11:17.065649,CUST4180,success,1,Wednesday
FIX000372,Downtown Branch,deposit,286.37,2026-04-01 03:28:17.065893,CUST1270,success,3,Wednesday
FIX000373,Hospital Complex,balance_check,0.0,2026-02-12 01:29:17.066046,CUST4607,success,1,Thursday
FIX000374,Downtown Branch,withdrawal,40.0,2026-03-16 17:19:17.066189,CUST5958,success,17,Monday
FIX000375,Shopping Mall,withdrawal,120.0,2026-02-21 17:19:17.066351,CUST4156,success,17,Saturday
FIX000376,Hospital Complex,balance_check,0.0,2026-02-28 03:54:17.066513,CUST4240,success,3,Saturday
FIX000377,Airport Terminal,deposit,836.22,2026-02-20 13:26:17.066647,CUST8352,success,13,Friday
FIX000378,Shopping Mall,balance_check,0.0,2026-03-11 17:00:17.066798,CUST9463,success,17,Wednesday
FIX000379,Airport Terminal,withdrawal,300.0,2026-02-04 23:44:17.066935,CUST3832,failed,23,Wednesday
FIX000380,Downtown Branch,balance_check,0.0,2026-03-26 03:17:17.067096,CUST3610,success,3,Thursday
FIX000381,Hospital Complex,balance_check,0.0,2026-01-21 16:14:17.067261,CUST4072,success,16,Wednesday
FIX000382,Downtown Branch,withdrawal,60.0,2026-02-22 03:59:17.067399,CUST2363,success,3,Sunday
FIX000383,University Campus,balance_check,0.0,2026-01-28 21:27:17.067562,CUST5160,success,21,Wednesday
FIX000384,Shopping Mall,balance_check,0.0,2026-03-18 23:44:17.067714,CUST2907,success,23,Wednesday
FIX000385,Downtown Branch,balance_check,0.0,2026-03-17 18:02:17.067852,CUST3972,success,18,Tuesday
FIX000386,Hospital Complex,withdrawal,100.0,2026-03-02 01:36:17.067987,CUST2855,success,1,Monday
FIX000387,Downtown Branch,withdrawal,160.0,2026-02-02 22:00:17.068171,CUST4093,success,22,Monday
FIX000388,University Campus,withdrawal,200.0,2026-04-12 18:02:17.068444,CUST5595,success,18,Sunday
FIX000389,University Campus,withdrawal,80.0,2026-04-08 04:23:17.068717,CUST7043,success,4,Wednesday
FIX000390,University Campus,withdrawal,80.0,2026-02-20 04:43:17.068905,CUST3606,success,4,Friday
FIX000391,Downtown Branch,balance_check,0.0,2026-01-25 15:22:17.069068,CUST9319,success,15,Sunday
FIX000392,Train Station,withdrawal,200.0,2026-03-30 12:47:17.069243,CUST6693,success,12,Monday
FIX000393,Shopping Mall,withdrawal,140.0,2026-04-14 03:18:17.069415,CUST4802,success,3,Tuesday
FIX000394,University Campus,withdrawal,120.0,2026-04-17 05:06:17.069578,CUST7309,success,5,Friday
FIX000395,Downtown Branch,withdrawal,160.0,2026-02-23 21:37:17.069741,CUST3195,success,21,Monday
FIX000396,Shopping Mall,withdrawal,120.0,2026-02-12 22:46:17.069908,CUST8519,success,22,Thursday
FIX000397,Downtown Branch,deposit,2377.49,2026-02-20 03:14:17.070071,CUST5757,success,3,Friday
FIX000398,University Campus,balance_check,0.0,2026-03-28 19:40:17.070217,CUST5396,success,19,Saturday
FIX000399,University Campus,transfer,429.08,2026-03-15 03:57:17.070359,CUST8967,success,3,Sunday
FIX000400,Airport Terminal,balance_check,0.0,2026-02-04 18:26:17.070504,CUST2364,success,18,Wednesday
FIX000401,Downtown Branch,withdrawal,120.0,2026-04-04 21:12:17.070653,CUST5138,success,21,Saturday
FIX000402,University Campus,withdrawal,100.0,2026-01-26 03:31:17.070822,CUST6166,success,3,Monday
FIX000403,Train Station,withdrawal,20.0,2026-02-10 02:33:17.070984,CUST2337,success,2,Tuesday
FIX000404,University Campus,balance_check,0.0,2026-03-02 22:21:17.071146,CUST8610,success,22,Monday
FIX000405,Hospital Complex,withdrawal,100.0,2026-04-16 18:06:17.071303,CUST9685,success,18,Thursday
FIX000406,Shopping Mall,withdrawal,60.0,2026-04-13 16:33:17.071464,CUST5744,success,16,Monday
FIX000407,Airport Terminal,withdrawal,200.0,2026-04-17 17:18:17.071624,CUST6738,success,17,Friday
FIX000408,University Campus,withdrawal,140.0,2026-04-01 20:42:17.071787,CUST9326,success,20,Wednesday
FIX000409,Shopping Mall,withdrawal,300.0,2026-02-10 23:48:17.071953,CUST8552,success,23,Tuesday
FIX000410,Train Station,balance_check,0.0,2026-03-21 20:11:17.072125,CUST3668,success,20,Saturday
FIX000411,Airport Terminal,withdrawal,60.0,2026-03-15 22:12:17.072285,CUST4606,success,22,Sunday
FIX000412,Airport Terminal,balance_check,0.0,2026-02-26 18:52:17.072479,CUST7121,success,18,Thursday
FIX000413,Downtown Branch,withdrawal,400.0,2026-01-30 03:43:17.072688,CUST8206,success,3,Friday
FIX000414,Hospital Complex,balance_check,0.0,2026-03-08 16:53:17.072902,CUST7968,success,16,Sunday
FIX000415,Downtown Branch,withdrawal,200.0,2026-03-14 03:53:17.073081,CUST6520,success,3,Saturday
FIX000416,Shopping Mall,balance_check,0.0,2026-02-12 19:39:17.073344,CUST5384,success,19,Thursday
FIX000417,Airport Terminal,deposit,479.44,2026-03-18 23:34:17.073530,CUST8178,success,23,Wednesday
FIX000418,University Campus,withdrawal,200.0,2026-04-01 04:22:17.073732,CUST4360,success,4,Wednesday
FIX000419,Downtown Branch,balance_check,0.0,2026-02-04 23:36:17.073936,CUST6618,success,23,Wednesday
FIX000420,Downtown Branch,withdrawal,100.0,2026-03-02 22:29:17.074101,CUST3687,success,22,Monday
FIX000421,Airport Terminal,withdrawal,160.0,2026-02-08 02:03:17.074307,CUST1192,success,2,Sunday
FIX000422,Train Station,withdrawal,200.0,2026-03-25 17:17:17.074506,CUST4893,success,17,Wednesday
FIX000423,Airport Terminal,withdrawal,160.0,2026-02-22 13:15:17.074696,CUST7773,success,13,Sunday
FIX000424,Shopping Mall,balance_check,0.0,2026-03-21 14:57:17.074905,CUST5234,success,14,Saturday
FIX000425,Downtown Branch,withdrawal,40.0,2026-04-02 02:25:17.075074,CUST7328,success,2,Thursday
FIX000426,Hospital Complex,withdrawal,80.0,2026-02-21 13:27:17.075262,CUST7079,success,13,Saturday
FIX000427,University Campus,withdrawal,120.0,2026-02-12 00:57:17.075493,CUST6626,success,0,Thursday
FIX000428,Hospital Complex,balance_check,0.0,2026-03-21 04:33:17.075696,CUST1670,success,4,Saturday
FIX000429,University Campus,withdrawal,120.0,2026-01-30 19:28:17.075883,CUST3854,success,19,Friday
FIX000430,Downtown Branch,balance_check,0.0,2026-01-26 17:32:17.076132,CUST9411,success,17,Monday
FIX000431,Shopping Mall,withdrawal,140.0,2026-04-04 03:53:17.076309,CUST6876,success,3,Saturday
FIX000432,Airport Terminal,balance_check,0.0,2026-03-09 04:03:17.076473,CUST6944,success,4,Monday
FIX000433,Downtown Branch,withdrawal,100.0,2026-02-03 04:06:17.076609,CUST7539,success,4,Tuesday
FIX000434,Shopping Mall,withdrawal,160.0,2026-02-16 23:44:17.076784,CUST7204,success,23,Monday
FIX000435,Downtown Branch,balance_check,0.0,2026-03-23 03:55:17.076948,CUST8957,success,3,Monday
FIX000436,Shopping Mall,withdrawal,500.0,2026-01-30 18:12:17.077083,CUST7483,success,18,Friday
FIX000437,Hospital Complex,withdrawal,40.0,2026-04-18 23:39:17.077243,CUST3875,success,23,Saturday
FIX000438,Airport Terminal,deposit,2242.67,2026-04-13 18:51:17.077433,CUST5172,success,18,Monday
FIX000439,Hospital Complex,balance_check,0.0,2026-04-12 01:05:17.077588,CUST9490,success,1,Sunday
FIX000440,University Campus,withdrawal,80.0,2026-02-17 22:06:17.077724,CUST3828,success,22,Tuesday
FIX000441,University Campus,balance_check,0.0,2026-02-20 04:55:17.077889,CUST7644,success,4,Friday
FIX000442,Downtown Branch,withdrawal,120.0,2026-02-01 04:52:17.078025,CUST2258,success,4,Sunday
FIX000443,Downtown Branch,withdrawal,80.0,2026-02-09 15:55:17.078184,CUST9210,success,15,Monday
FIX000444,Hospital Complex,withdrawal,200.0,2026-03-07 18:51:17.078346,CUST7838,success,18,Saturday
FIX000445,University Campus,withdrawal,160.0,2026-04-14 18:25:17.078506,CUST8845,success,18,Tuesday
FIX000446,Downtown Branch,withdrawal,160.0,2026-04-09 04:58:17.078663,CUST4716,success,4,Thursday
FIX000447,Shopping Mall,withdrawal,200.0,2026-01-20 18:35:17.078823,CUST7336,success,18,Tuesday
FIX000448,University Campus,balance_check,0.0,2026-01-23 18:26:17.078982,CUST5529,success,18,Friday
FIX000449,University Campus,withdrawal,80.0,2026-02-19 13:33:17.079127,CUST8323,success,13,Thursday
FIX000450,Hospital Complex,withdrawal,100.0,2026-02-02 00:14:17.079425,CUST9135,success,0,Monday
FIX000451,Hospital Complex,withdrawal,40.0,2026-03-30 23:08:17.079609,CUST7582,success,23,Monday
FIX000452,Downtown Branch,deposit,897.48,2026-04-12 15:00:17.079794,CUST7231,success,15,Sunday
FIX000453,University Campus,withdrawal,160.0,2026-03-16 01:25:17.079949,CUST8431,failed,1,Monday
FIX000454,University Campus,withdrawal,80.0,2026-03-30 19:37:17.080112,CUST7034,success,19,Monday
FIX000455,Downtown Branch,withdrawal,140.0,2026-02-07 17:32:17.080279,CUST7628,failed,17,Saturday
FIX000456,Hospital Complex,withdrawal,60.0,2026-03-10 16:08:17.080441,CUST1861,success,16,Tuesday
FIX000457,Hospital Complex,withdrawal,120.0,2026-03-22 17:27:17.080623,CUST6457,success,17,Sunday
FIX000458,University Campus,withdrawal,60.0,2026-01-22 16:54:17.080863,CUST2289,success,16,Thursday
FIX000459,Airport Terminal,withdrawal,400.0,2026-03-07 03:28:17.081030,CUST8657,failed,3,Saturday
FIX000460,Airport Terminal,withdrawal,40.0,2026-02-26 00:20:17.081191,CUST6067,success,0,Thursday
FIX000461,Train Station,withdrawal,140.0,2026-04-04 14:01:17.081372,CUST8124,success,14,Saturday
